Date,Count,Average Order Value,Subtotal,Tax,Tip,Discounts,Partner Delivery Fee,Partner Processing Fee,Partner Owner.com Fee,Third Party Delivery Fee,Net Sales,Gross,Customer Delivery Fee,Customer Processing Fee,Customer Owner.com Fee,Third Party Tip,Adjustments
"May 31",13,"$39.61","$417.68","$33.89","$31.00","$7.00","$0.00","$0.00","$0.00","$0.00","$475.57","$514.95","$0.00","$18.83","$20.55","$0.00","$0.00"
"Jun 01",13,"$76.96","$823.48","$67.44","$46.00","$6.29","$0.00","$0.00","$0.00","$0.00","$930.63","$1000.54","$0.00","$32.93","$36.98","$0.00","$0.00"
"Jun 02",5,"$37.14","$147.41","$11.74","$6.70","$5.00","$1.95","$0.00","$0.00","$7.00","$158.90","$185.70","$5.05","$6.88","$7.12","$5.80","$0.00"
"Jun 03",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Jun 04",5,"$37.49","$136.39","$11.25","$11.20","$0.00","$1.95","$0.00","$0.00","$7.00","$156.89","$187.44","$5.05","$6.93","$6.82","$9.80","$0.00"
"Jun 05",4,"$37.98","$115.95","$9.57","$15.00","$0.00","$0.00","$0.00","$0.00","$0.00","$140.52","$151.92","$0.00","$5.60","$5.80","$0.00","$0.00"
"Jun 06",5,"$51.31","$216.86","$17.46","$8.00","$5.30","$0.00","$0.00","$0.00","$0.00","$237.02","$256.54","$0.00","$8.94","$10.58","$0.00","$0.00"
"Jun 07",10,"$56.31","$445.61","$36.47","$12.00","$3.60","$5.85","$0.00","$0.00","$21.00","$484.63","$563.07","$15.15","$19.32","$22.12","$16.00","$0.00"
"Jun 08",12,"$46.15","$446.70","$35.71","$32.00","$14.00","$1.95","$0.00","$0.00","$7.00","$498.46","$553.76","$5.05","$19.66","$21.64","$7.00","$0.00"
"Jun 09",8,"$45.09","$278.78","$23.01","$13.20","$0.00","$3.90","$0.00","$0.00","$14.00","$311.09","$360.69","$10.10","$12.85","$13.95","$8.80","$0.00"
"Jun 10",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Jun 11",3,"$51.70","$118.93","$9.81","$15.00","$0.00","$0.00","$0.00","$0.00","$0.00","$143.74","$155.09","$0.00","$5.40","$5.95","$0.00","$0.00"
"Jun 12",2,"$54.90","$90.96","$7.50","$3.00","$0.00","$0.00","$0.00","$0.00","$0.00","$101.46","$109.79","$0.00","$3.78","$4.55","$0.00","$0.00"
"Jun 13",3,"$54.23","$128.93","$10.64","$0.00","$0.00","$1.95","$0.00","$0.00","$7.00","$137.62","$162.69","$5.05","$5.62","$6.45","$6.00","$0.00"
"Jun 14",13,"$58.71","$580.12","$47.86","$47.60","$0.00","$5.85","$0.00","$0.00","$21.00","$669.73","$763.17","$15.15","$26.02","$29.02","$17.40","$0.00"
"Jun 15",7,"$56.01","$307.76","$25.40","$21.00","$0.00","$1.95","$0.00","$0.00","$7.00","$352.21","$392.08","$5.05","$13.47","$15.40","$4.00","$0.00"
"Jun 16",13,"$54.96","$567.62","$46.84","$33.00","$0.00","$1.95","$0.00","$0.00","$7.00","$645.51","$714.53","$5.05","$24.62","$28.40","$9.00","$0.00"
"Jun 17",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Jun 18",3,"$67.07","$156.37","$12.04","$5.00","$10.34","$3.90","$0.00","$0.00","$14.00","$159.17","$201.21","$10.10","$6.74","$7.30","$14.00","$0.00"
"Jun 19",4,"$28.69","$92.92","$7.66","$5.00","$0.00","$0.00","$0.00","$0.00","$0.00","$105.58","$114.75","$0.00","$4.52","$4.65","$0.00","$0.00"
"Jun 20",5,"$57.75","$233.84","$19.29","$2.00","$0.00","$1.95","$0.00","$0.00","$7.00","$253.18","$288.76","$5.05","$9.88","$11.70","$7.00","$0.00"
"Jun 21",13,"$47.87","$468.09","$38.62","$7.20","$0.00","$11.70","$0.00","$0.00","$42.00","$502.21","$622.37","$30.30","$21.94","$23.42","$32.80","$0.00"
"Jun 22",11,"$35.68","$309.75","$25.54","$15.00","$0.00","$1.95","$0.00","$0.00","$7.00","$348.34","$392.52","$5.05","$14.68","$15.50","$7.00","$0.00"
"Jun 23",9,"$59.25","$432.70","$35.70","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","$493.40","$533.21","$0.00","$18.16","$21.65","$0.00","$0.00"
"Jun 24",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Jun 25",7,"$52.13","$281.83","$23.25","$19.40","$0.00","$1.95","$0.00","$0.00","$7.00","$322.53","$364.90","$5.05","$12.67","$14.10","$8.60","$0.00"
"Jun 26",5,"$49.14","$208.84","$16.54","$0.00","$8.39","$1.95","$0.00","$0.00","$7.00","$215.04","$245.69","$5.05","$8.62","$10.03","$5.00","$0.00"
"Jun 27",2,"$38.37","$59.96","$4.95","$6.00","$0.00","$0.00","$0.00","$0.00","$0.00","$70.91","$76.74","$0.00","$2.83","$3.00","$0.00","$0.00"
"Jun 28",5,"$32.25","$129.87","$10.71","$8.00","$0.00","$0.00","$0.00","$0.00","$0.00","$148.58","$161.26","$0.00","$6.18","$6.50","$0.00","$0.00"
"Jun 29",11,"$39.88","$446.69","$36.08","$27.00","$9.59","$1.95","$0.00","$0.00","$7.00","$395.26","$438.68","$5.05","$19.15","$17.27","$0.00","$-107.57"
"Jun 30",4,"$37.99","$162.91","$13.44","$14.00","$0.00","$0.00","$0.00","$0.00","$0.00","$140.35","$151.95","$0.00","$5.60","$6.00","$0.00","$0.00"
"Jul 01",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Jul 02",2,"$55.34","$89.95","$7.42","$5.00","$0.00","$0.00","$0.00","$0.00","$0.00","$102.37","$110.68","$0.00","$3.81","$4.50","$0.00","$0.00"
"Jul 03",4,"$49.85","$169.90","$14.03","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$183.93","$199.41","$0.00","$6.98","$8.50","$0.00","$0.00"
"Jul 04",1,"$0.00","$20.97","$1.73","$0.00","$0.00","$1.95","$0.00","$0.00","$7.00","$-12.29","$0.00","$5.05","$1.29","$0.00","$4.00","$-34.09"
"Jul 05",11,"$47.58","$415.71","$34.31","$21.00","$0.00","$1.95","$0.00","$0.00","$7.00","$469.07","$523.34","$5.05","$18.47","$20.80","$8.00","$0.00"
"Jul 06",8,"$42.43","$274.79","$22.67","$16.00","$0.00","$0.00","$0.00","$0.00","$0.00","$313.46","$339.45","$0.00","$12.24","$13.75","$0.00","$0.00"
"Jul 07",10,"$49.49","$407.71","$32.81","$11.00","$9.99","$3.90","$0.00","$0.00","$14.00","$437.63","$494.87","$10.10","$17.34","$19.90","$6.00","$0.00"
"Jul 08",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Jul 09",2,"$42.46","$66.97","$5.53","$6.00","$0.00","$0.00","$0.00","$0.00","$0.00","$78.50","$84.91","$0.00","$3.06","$3.35","$0.00","$0.00"
"Jul 10",2,"$37.45","$67.95","$5.03","$3.00","$6.90","$0.00","$0.00","$0.00","$0.00","$69.08","$74.90","$0.00","$2.77","$3.05","$0.00","$0.00"
"Jul 11",10,"$48.26","$392.61","$32.40","$21.00","$0.00","$0.00","$0.00","$0.00","$0.00","$446.01","$482.65","$0.00","$17.00","$19.64","$0.00","$0.00"
"Jul 12",11,"$35.17","$317.80","$25.93","$16.45","$3.60","$0.00","$0.00","$0.00","$0.00","$356.58","$386.82","$0.00","$14.52","$15.72","$0.00","$0.00"
"Jul 13",13,"$48.44","$473.67","$38.43","$39.30","$8.00","$7.80","$0.00","$0.00","$28.00","$535.60","$629.66","$20.20","$22.16","$23.30","$20.60","$0.00"
"Jul 14",12,"$45.99","$419.72","$34.63","$19.15","$0.00","$7.80","$0.00","$0.00","$28.00","$465.70","$551.91","$20.20","$19.61","$21.00","$17.60","$0.00"
"Jul 15",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Jul 16",2,"$51.18","$73.94","$6.10","$1.80","$0.00","$1.95","$0.00","$0.00","$7.00","$79.89","$102.35","$5.05","$3.56","$3.70","$8.20","$0.00"
"Jul 17",4,"$33.73","$111.95","$9.24","$3.00","$0.00","$0.00","$0.00","$0.00","$0.00","$124.19","$134.91","$0.00","$5.12","$5.60","$0.00","$0.00"
"Jul 18",4,"$78.58","$242.85","$20.03","$16.10","$0.00","$1.95","$0.00","$0.00","$7.00","$277.03","$314.30","$5.05","$10.32","$12.15","$7.80","$0.00"
"Jul 19",8,"$49.93","$299.79","$24.73","$16.60","$0.00","$5.85","$0.00","$0.00","$21.00","$335.27","$399.44","$15.15","$13.99","$15.00","$14.18","$0.00"
"Jul 20",9,"$56.38","$387.76","$31.97","$35.79","$0.00","$3.90","$0.00","$0.00","$14.00","$451.62","$507.43","$10.10","$17.41","$19.40","$5.00","$0.00"
"Jul 21",7,"$53.51","$292.75","$24.15","$25.00","$0.00","$1.95","$0.00","$0.00","$7.00","$339.95","$374.56","$5.05","$12.97","$14.64","$0.00","$0.00"
"Jul 22",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Jul 23",5,"$51.44","$198.88","$16.42","$23.00","$0.00","$0.00","$0.00","$0.00","$0.00","$238.30","$257.21","$0.00","$8.96","$9.95","$0.00","$0.00"
"Jul 24",6,"$41.23","$197.85","$16.31","$6.00","$0.00","$1.95","$0.00","$0.00","$7.00","$218.21","$247.39","$5.05","$8.98","$9.90","$3.30","$0.00"
"Jul 25",8,"$51.34","$305.81","$25.23","$12.00","$0.00","$7.80","$0.00","$0.00","$28.00","$335.24","$410.75","$20.20","$14.31","$15.30","$17.90","$0.00"
"Jul 26",6,"$79.10","$355.77","$29.35","$26.00","$0.00","$3.90","$0.00","$0.00","$14.00","$407.22","$474.57","$10.10","$15.55","$17.80","$20.00","$0.00"
"Jul 27",16,"$63.43","$886.50","$67.62","$15.31","$66.97","$5.85","$0.00","$0.00","$21.00","$896.61","$1014.92","$15.15","$34.22","$35.10","$27.99","$0.00"
"Jul 28",13,"$51.94","$576.60","$47.59","$17.90","$0.00","$5.85","$0.00","$0.00","$21.00","$578.90","$675.27","$15.15","$23.17","$26.20","$26.00","$0.00"
"Jul 29",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Jul 30",3,"$64.52","$143.93","$11.88","$19.00","$0.00","$1.95","$0.00","$0.00","$7.00","$172.86","$193.57","$5.05","$6.51","$7.20","$0.00","$0.00"
"Jul 31",5,"$56.83","$229.86","$18.98","$0.00","$0.00","$1.95","$0.00","$0.00","$7.00","$246.89","$284.13","$5.05","$9.74","$11.50","$9.00","$0.00"
"Aug 01",6,"$101.84","$486.76","$40.16","$14.00","$0.00","$1.95","$0.00","$0.00","$7.00","$538.97","$611.04","$5.05","$19.52","$15.55","$30.00","$0.00"
"Aug 02",4,"$63.48","$199.85","$16.50","$19.00","$0.00","$0.00","$0.00","$0.00","$0.00","$235.35","$253.92","$0.00","$8.57","$10.00","$0.00","$0.00"
"Aug 03",8,"$50.92","$311.82","$25.72","$25.39","$0.00","$1.95","$0.00","$0.00","$7.00","$360.98","$407.39","$5.05","$14.21","$15.60","$9.60","$0.00"
"Aug 04",4,"$51.92","$217.88","$17.98","$14.00","$0.00","$0.00","$0.00","$0.00","$0.00","$192.52","$207.70","$0.00","$6.93","$8.25","$0.00","$0.00"
"Aug 05",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Aug 06",8,"$90.22","$632.61","$51.53","$17.20","$7.99","$5.85","$0.00","$0.00","$21.00","$612.90","$721.72","$15.15","$25.57","$18.45","$43.80","$-77.70"
"Aug 07",1,"$113.40","$96.96","$8.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$104.96","$113.40","$0.00","$3.59","$4.85","$0.00","$0.00"
"Aug 08",6,"$49.10","$228.85","$18.87","$13.20","$0.00","$1.95","$0.00","$0.00","$7.00","$258.97","$294.57","$5.05","$10.35","$11.45","$6.80","$0.00"
"Aug 09",8,"$46.79","$276.34","$22.81","$31.20","$0.00","$3.90","$0.00","$0.00","$14.00","$326.45","$374.33","$10.10","$13.26","$13.82","$6.80","$0.00"
"Aug 10",3,"$39.95","$101.95","$8.42","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$110.37","$119.85","$0.00","$4.38","$5.10","$0.00","$0.00"
"Aug 11",9,"$48.73","$352.79","$29.09","$15.60","$0.00","$1.95","$0.00","$0.00","$7.00","$395.53","$438.60","$5.05","$15.42","$17.65","$3.00","$0.00"
"Aug 12",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Aug 13",3,"$90.05","$210.91","$17.40","$22.56","$0.00","$0.00","$0.00","$0.00","$0.00","$250.87","$270.15","$0.00","$8.73","$10.55","$0.00","$0.00"
"Aug 14",3,"$50.23","$116.92","$9.66","$13.00","$0.00","$0.00","$0.00","$0.00","$0.00","$139.58","$150.70","$0.00","$5.27","$5.85","$0.00","$0.00"
"Aug 15",10,"$51.40","$378.68","$31.25","$15.98","$0.00","$7.80","$0.00","$0.00","$28.00","$418.11","$513.97","$20.20","$17.91","$18.95","$31.00","$0.00"
"Aug 16",12,"$35.94","$337.79","$27.57","$15.60","$3.60","$3.90","$0.00","$0.00","$14.00","$373.46","$431.29","$10.10","$16.11","$16.72","$11.00","$0.00"
"Aug 17",13,"$87.27","$868.45","$71.65","$42.44","$0.00","$5.85","$0.00","$0.00","$21.00","$976.69","$1134.48","$15.15","$36.79","$36.05","$63.95","$0.00"
"Aug 18",14,"$54.10","$565.52","$46.34","$29.58","$3.90","$9.75","$0.00","$0.00","$35.00","$627.79","$757.41","$25.25","$26.16","$28.08","$40.38","$0.00"
"Aug 19",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Aug 20",8,"$37.84","$246.86","$20.37","$12.00","$0.00","$0.00","$0.00","$0.00","$0.00","$279.23","$302.76","$0.00","$11.18","$12.35","$0.00","$0.00"
"Aug 21",4,"$43.94","$125.92","$10.39","$6.40","$0.00","$3.90","$0.00","$0.00","$14.00","$138.81","$175.76","$10.10","$6.30","$6.30","$10.35","$0.00"
"Aug 22",2,"$44.46","$73.93","$6.10","$2.00","$0.00","$0.00","$0.00","$0.00","$0.00","$82.03","$88.91","$0.00","$3.18","$3.70","$0.00","$0.00"
"Aug 23",13,"$41.40","$414.18","$33.87","$16.20","$3.60","$7.80","$0.00","$0.00","$28.00","$452.85","$538.22","$20.20","$19.50","$20.54","$17.33","$0.00"
"Aug 24",5,"$56.44","$223.85","$18.47","$19.00","$0.00","$0.00","$0.00","$0.00","$0.00","$261.32","$282.21","$0.00","$9.69","$11.20","$0.00","$0.00"
"Aug 25",10,"$39.40","$312.82","$25.81","$16.80","$0.00","$1.95","$0.00","$0.00","$7.00","$353.48","$393.95","$5.05","$14.42","$15.65","$3.40","$0.00"
"Aug 26",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Aug 27",4,"$39.27","$121.94","$10.05","$4.20","$0.00","$1.95","$0.00","$0.00","$7.00","$134.24","$157.09","$5.05","$5.75","$6.10","$4.00","$0.00"
"Aug 28",3,"$54.82","$126.93","$10.47","$2.40","$0.00","$1.95","$0.00","$0.00","$7.00","$137.85","$164.46","$5.05","$5.66","$6.35","$7.60","$0.00"
"Aug 29",4,"$55.23","$168.88","$13.94","$15.00","$0.00","$1.95","$0.00","$0.00","$7.00","$195.87","$220.93","$5.05","$7.61","$8.45","$2.00","$0.00"
"Aug 30",17,"$57.56","$752.41","$62.08","$41.37","$0.00","$9.75","$0.00","$0.00","$35.00","$846.11","$978.47","$25.25","$33.47","$37.64","$26.25","$0.00"
"Aug 31",10,"$59.65","$458.70","$37.86","$25.35","$0.00","$5.85","$0.00","$0.00","$21.00","$516.06","$596.50","$15.15","$20.30","$22.95","$16.19","$0.00"
"Sep 01",8,"$72.24","$443.77","$36.61","$0.00","$0.00","$5.85","$0.00","$0.00","$21.00","$474.53","$577.89","$15.15","$19.16","$22.20","$41.00","$0.00"
"Sep 02",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Sep 03",7,"$96.17","$594.65","$47.11","$7.00","$23.79","$0.00","$0.00","$0.00","$0.00","$624.97","$673.20","$0.00","$21.62","$26.61","$0.00","$0.00"
"Sep 04",3,"$48.86","$116.94","$9.65","$9.00","$0.00","$0.00","$0.00","$0.00","$0.00","$135.59","$146.59","$0.00","$5.15","$5.85","$0.00","$0.00"
"Sep 05",2,"$37.62","$63.97","$5.28","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$69.25","$75.23","$0.00","$2.78","$3.20","$0.00","$0.00"
"Sep 06",7,"$42.48","$223.83","$18.46","$25.89","$0.00","$1.95","$0.00","$0.00","$7.00","$259.49","$297.35","$5.05","$10.92","$10.94","$9.00","$-7.00"
"Sep 07",10,"$50.42","$388.71","$32.07","$15.20","$0.00","$5.85","$0.00","$0.00","$21.00","$430.13","$504.22","$15.15","$17.64","$19.45","$16.00","$0.00"
"Sep 08",7,"$38.20","$206.80","$17.07","$23.36","$0.00","$0.00","$0.00","$0.00","$0.00","$247.23","$267.43","$0.00","$9.85","$10.35","$0.00","$0.00"
"Sep 09",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Sep 10",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Sep 11",6,"$32.99","$158.87","$13.10","$10.50","$0.00","$0.00","$0.00","$0.00","$0.00","$182.47","$197.95","$0.00","$7.53","$7.95","$0.00","$0.00"
"Sep 12",2,"$28.16","$45.97","$3.80","$2.00","$0.00","$0.00","$0.00","$0.00","$0.00","$51.77","$56.31","$0.00","$2.24","$2.30","$0.00","$0.00"
"Sep 13",13,"$48.63","$500.69","$41.32","$23.99","$0.00","$3.90","$0.00","$0.00","$14.00","$562.10","$632.16","$10.10","$22.21","$25.05","$8.80","$0.00"
"Sep 14",8,"$53.39","$349.84","$28.87","$9.10","$0.00","$1.95","$0.00","$0.00","$7.00","$385.86","$427.15","$5.05","$14.79","$17.50","$2.00","$0.00"
"Sep 15",8,"$45.23","$272.75","$22.51","$30.00","$0.00","$1.95","$0.00","$0.00","$7.00","$323.31","$361.85","$5.05","$12.89","$13.65","$5.00","$0.00"
"Sep 16",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Sep 17",3,"$40.69","$87.96","$7.26","$9.35","$0.00","$1.95","$0.00","$0.00","$7.00","$102.62","$122.07","$5.05","$4.45","$4.40","$3.60","$0.00"
"Sep 18",4,"$41.44","$117.91","$9.73","$12.00","$0.00","$1.95","$0.00","$0.00","$7.00","$137.69","$165.78","$5.05","$6.00","$5.90","$9.19","$0.00"
"Sep 19",1,"$59.94","$46.97","$3.88","$4.70","$0.00","$0.00","$0.00","$0.00","$0.00","$55.55","$59.94","$0.00","$2.04","$2.35","$0.00","$0.00"
"Sep 20",8,"$37.30","$221.85","$18.31","$17.00","$0.00","$3.90","$0.00","$0.00","$14.00","$253.26","$298.40","$10.10","$11.04","$11.10","$9.00","$0.00"
"Sep 21",17,"$49.83","$644.44","$53.17","$42.27","$0.00","$7.80","$0.00","$0.00","$28.00","$732.08","$847.15","$20.20","$29.66","$32.25","$25.16","$0.00"
"Sep 22",8,"$36.62","$217.78","$17.96","$16.18","$0.00","$3.90","$0.00","$0.00","$14.00","$248.02","$292.99","$10.10","$10.88","$10.90","$9.19","$0.00"
"Sep 23",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Sep 24",4,"$54.15","$169.84","$14.01","$16.78","$0.00","$0.00","$0.00","$0.00","$0.00","$200.63","$216.61","$0.00","$7.48","$8.50","$0.00","$0.00"
"Sep 25",1,"$25.93","$21.97","$1.81","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$23.78","$25.93","$0.00","$1.05","$1.10","$0.00","$0.00"
"Sep 26",3,"$37.96","$92.43","$7.63","$4.99","$0.00","$0.00","$0.00","$0.00","$0.00","$105.05","$113.87","$0.00","$4.20","$4.62","$0.00","$0.00"
"Sep 27",12,"$44.29","$381.24","$31.45","$27.89","$0.00","$9.75","$0.00","$0.00","$35.00","$430.83","$531.44","$25.25","$19.01","$19.07","$27.53","$0.00"
"Sep 28",13,"$41.04","$429.22","$35.40","$28.04","$0.00","$0.00","$0.00","$0.00","$0.00","$492.66","$533.49","$0.00","$19.36","$21.47","$0.00","$0.00"
"Sep 29",4,"$60.30","$192.92","$15.93","$14.50","$0.00","$0.00","$0.00","$0.00","$0.00","$223.35","$241.20","$0.00","$8.20","$9.65","$0.00","$0.00"
"Sep 30",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Oct 01",5,"$47.49","$182.36","$15.04","$22.54","$0.00","$0.00","$0.00","$0.00","$0.00","$219.94","$237.45","$0.00","$8.39","$9.12","$0.00","$0.00"
"Oct 02",1,"$22.46","$18.99","$1.57","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$20.56","$22.46","$0.00","$0.95","$0.95","$0.00","$0.00"
"Oct 03",2,"$64.11","$104.95","$8.65","$0.00","$0.00","$1.95","$0.00","$0.00","$7.00","$111.65","$128.22","$5.05","$4.32","$5.25","$0.00","$0.00"
"Oct 04",9,"$67.42","$447.18","$36.90","$56.36","$0.00","$3.90","$0.00","$0.00","$14.00","$536.54","$606.81","$10.10","$20.31","$22.37","$13.59","$0.00"
"Oct 05",18,"$43.80","$659.95","$53.35","$51.26","$13.05","$7.80","$0.00","$0.00","$28.00","$677.59","$788.38","$20.20","$30.16","$32.36","$20.27","$-66.12"
"Oct 06",6,"$32.48","$153.87","$12.46","$16.40","$2.85","$0.00","$0.00","$0.00","$0.00","$179.88","$194.88","$0.00","$7.44","$7.56","$0.00","$0.00"
"Oct 07",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Oct 08",4,"$43.04","$132.92","$10.97","$3.00","$0.00","$1.95","$0.00","$0.00","$7.00","$144.94","$172.14","$5.05","$6.20","$6.65","$7.35","$0.00"
"Oct 09",1,"$41.08","$34.96","$2.88","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$37.84","$41.08","$0.00","$1.49","$1.75","$0.00","$0.00"
"Oct 10",5,"$53.19","$196.82","$16.24","$0.00","$0.00","$5.85","$0.00","$0.00","$21.00","$207.21","$265.97","$15.15","$9.22","$9.85","$18.69","$0.00"
"Oct 11",6,"$63.38","$278.71","$22.99","$7.60","$0.00","$5.85","$0.00","$0.00","$21.00","$303.45","$380.29","$15.15","$12.83","$13.94","$29.07","$0.00"
"Oct 12",8,"$32.27","$219.84","$17.90","$8.79","$2.85","$3.90","$0.00","$0.00","$14.00","$214.14","$258.18","$10.10","$9.58","$9.86","$10.60","$0.00"
"Oct 13",7,"$48.16","$258.84","$21.36","$21.69","$0.00","$1.95","$0.00","$0.00","$7.00","$299.94","$337.15","$5.05","$11.86","$12.95","$5.40","$0.00"
"Oct 14",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Oct 15",1,"$28.28","$23.98","$1.98","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$25.96","$28.28","$0.00","$1.12","$1.20","$0.00","$0.00"
"Oct 16",4,"$28.12","$79.95","$6.60","$7.00","$0.00","$1.95","$0.00","$0.00","$7.00","$91.60","$112.46","$5.05","$4.46","$4.00","$5.40","$0.00"
"Oct 17",3,"$99.23","$227.86","$18.81","$20.39","$0.00","$1.95","$0.00","$0.00","$7.00","$265.11","$297.68","$5.05","$9.53","$11.25","$4.79","$0.00"
"Oct 18",10,"$48.24","$375.71","$30.59","$30.69","$4.80","$1.95","$0.00","$0.00","$7.00","$430.24","$482.38","$5.05","$16.99","$18.56","$9.59","$0.00"
"Oct 19",16,"$47.65","$587.63","$48.48","$40.38","$0.00","$3.90","$0.00","$0.00","$14.00","$672.59","$762.47","$10.10","$26.91","$29.40","$19.57","$0.00"
"Oct 20",4,"$67.13","$189.89","$15.67","$12.39","$0.00","$3.90","$0.00","$0.00","$14.00","$214.05","$268.52","$10.10","$8.98","$9.50","$21.99","$0.00"
"Oct 21",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Oct 22",6,"$37.25","$172.82","$14.25","$19.48","$0.00","$0.00","$0.00","$0.00","$0.00","$206.55","$223.49","$0.00","$8.29","$8.65","$0.00","$0.00"
"Oct 23",6,"$37.37","$167.38","$13.82","$5.35","$0.00","$3.90","$0.00","$0.00","$14.00","$182.65","$224.21","$10.10","$8.30","$8.37","$10.89","$0.00"
"Oct 24",3,"$37.78","$84.93","$7.01","$3.50","$0.00","$1.95","$0.00","$0.00","$7.00","$93.49","$113.33","$5.05","$4.19","$4.25","$4.40","$0.00"
"Oct 25",16,"$48.24","$593.59","$48.65","$43.04","$4.05","$5.85","$0.00","$0.00","$21.00","$675.38","$771.84","$15.15","$27.17","$29.50","$18.79","$0.00"
"Oct 26",7,"$66.57","$372.74","$29.83","$23.48","$11.25","$1.95","$0.00","$0.00","$7.00","$412.85","$465.99","$5.05","$15.61","$18.09","$12.44","$0.00"
"Oct 27",14,"$57.21","$596.56","$49.23","$46.18","$0.00","$7.80","$0.00","$0.00","$28.00","$684.17","$800.92","$20.20","$27.42","$29.85","$31.48","$0.00"
"Oct 28",0,"$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"Oct 29",3,"$37.52","$99.43","$7.61","$4.00","$7.27","$0.00","$0.00","$0.00","$0.00","$103.77","$112.55","$0.00","$4.17","$4.61","$0.00","$0.00"
